,MRP,Price,ProductShortName,ReviewTitle,ReviewBody,ReviewStar,difference,sentiment
7649,7490,6499,Sennheiser CX 6.0BT,"What senheiser claims it is unavailable to deliver
","['within', 'week', 'right', 'earphone', 'stop', 'work', 'absolutely', 'unhappy', 'ask', 'reach', 'senheiser', 'toll', 'free', 'claim', 'warranty', 'product', 'deliver', 'issue', 'happen', 'turn', 'time', 'amazon', 'deal', 'like', 'keep', 'wander', 'vendor']",1,991,0
7650,7490,6499,Sennheiser CX 6.0BT,"Good audio, but delicate build
","['use', 'headset', 'past', 'year', 'definitely', 'say', 'audio', 'quality', 'good', 'minus', 'product', 'wire', 'delicate', 'handle', 'headset', 'carefully', 'headset', 'suitable', 'rough', 'usage']",4,991,1
7651,7490,6499,Sennheiser CX 6.0BT,"Problem with cord pin
","['sound', 'quality', 'expect', 'every', 'time', 'earphone', 'plug', 'phone', 'start', 'act', 'crazy', 'google', 'assistant', 'activate', 'volume', 'increase', 'automatically', 'really', 'annoy', 'research', 'find', 'issue', 'cord', 'pin', 'disappointed', 'product']",1,991,0
7652,7490,6499,Sennheiser CX 6.0BT,"The Best earphones in the house
","['find', 'good', 'earphone', 'could', 'get', 'amounti', 'give', 'review', 'product', 'monthsgood', 'quality', 'good', 'sound', 'great', 'music', 'lover']",5,991,1
7653,7490,6499,Sennheiser CX 6.0BT,"and am most disappointed about this product failure in just a few months
","['start', 'sputter', 'give', 'strange', 'tick', 'noise', 'use', 'exclusively', 'work', 'disappointed', 'product', 'failure', 'month']",2,991,0
7654,7490,6499,Sennheiser CX 6.0BT,"... search i finally ordered this product which was simply amazing. i loved it a lot and will surely ...
","['lot', 'search', 'finally', 'order', 'product', 'simply', 'amaze', 'love', 'lot', 'surely', 'recommend', 'anybody', 'want', 'hear', 'good', 'quality', 'music']",5,991,1
7655,7490,6499,Sennheiser CX 6.0BT,"Improve the quality
","['hate', 'sennheiser', 'low', 'quality', 'model', 'anow', 'sennheiser', 'equivalent', 'sennheiser', 'come', 'mic', 'charge', 'buck', 'mic', 'actually', 'user', 'sound', 'quality', 'good', 'low']",3,991,1
7656,7490,6499,Sennheiser CX 6.0BT,"A must buy earphone.
","['third', 'time', 'buy', 'earphone', 'love', 'brand', 'anyday', 'well', 'sony', 'good', 'earphone', 'sound', 'clarity', 'bass', 'treble', 'long', 'last', 'definitely', 'buy', 'guy', 'regret', 'perfect', 'sense', 'good', 'ear', 'perfect', 'size', 'weight']",5,991,1
7657,7490,6499,Sennheiser CX 6.0BT,"I am enjoying lot
","['read', 'everyone', 'review', 'expect', 'even', 'well', 'read', 'review', 'think', 'bass', 'great', 'feel', 'bass', 'also', 'enough', 'feel', 'get', 'great', 'product', 'happy']",5,991,1
7658,7490,6499,Sennheiser CX 6.0BT,"best buy for long time music listener
","['get', 'original', 'product', 'verify', 'qr', 'codeits', 'worth', 'star', 'bt', 'give', 'good', 'earphone', 'buy', 'quality', 'goodstereotype', 'function', 'goodbass', 'good', 'good', 'jbl', 'isolation', 'superbcon', 'low', 'hiss', 'sound', 'appear', 'music', 'time', 'due', 'noise', 'cancellation', 'systemdesign', 'ear', 'phone', 'produce', 'air', 'contact', 'noisewhen', 'contac', 'air', 'flow', 'run', 'walk']",4,991,1
7659,7490,6499,Sennheiser CX 6.0BT,"the left speaker gone bad, i tried to reach the amazon
","['use', 'month', 'left', 'speaker', 'go', 'bad', 'try', 'reach', 'amazon', 'guy', 'service', 'superb', 'replace', 'new', 'one', 'use', 'another', 'month', 'problem', 'happen', 'againthe', 'problem', 'speaker', 'attach', 'mic', 'high', 'probability', 'go', 'bad', 'effect', 'even', 'low', 'sound', 'soi', 'buy', 'sennheiser', 'cx', 'street', 'ii', 'work', 'awesome']",3,991,1
7660,7490,6499,Sennheiser CX 6.0BT,"Good while it lasts
","['headphone', 'good', 'last', 'case', 'one', 'side', 'headphone', 'long', 'work', 'month', 'purchase', 'sure', 'warranty', 'invoke']",3,991,1
7661,7490,6499,Sennheiser CX 6.0BT,"Poor quality!
","['got', 'cx', 'instead', 'cx', 'cx', 'microphonebut', 'microphone', 'stop', 'work', 'monthsvideosong', 'pause', 'start', 'wire', 'disturb', 'even', 'slightlysong', 'quality', 'super', 'thoexpecte', 'thin', 'wire', 'fault']",2,991,0
7662,7490,6499,Sennheiser CX 6.0BT,"Good Sound Quality but too much care needed
","['sound', 'quality', 'amaze', 'however', 'feel', 'pretty', 'less', 'bass', 'wire', 'thin', 'like', 'thread', 'handle', 'lot', 'care', 'price', 'worth', 'money', 'sound', 'quality', 'come', 'extra', 'care']",3,991,1
7663,7490,6499,Sennheiser CX 6.0BT,"Great design and well planned product
","['good', 'product', 'music', 'lover', 'use', 'laptop', 'vedio', 'call', 'work', 'great', 'angular', 'adapter', 'much', 'useful', 'wire', 'safe', 'break', 'log', 'run', 'connect', 'headset', 'laptoppouch', 'helpful', 'keep', 'headset', 'safe', 'break', 'carry', 'laptop', 'bagall', 'together', 'well', 'plan', 'consider', 'minute', 'detail', 'give', 'sound', 'quality', 'good', 'great', 'product', 'togethergirishbangalore']",5,991,1
7664,7490,6499,Sennheiser CX 6.0BT,"Must Buy for music lovers!!!
","['great', 'product', 'amaze', 'price', 'talk', 'well', 'listen', 'favorite', 'music', 'go', 'without', 'hassle', 'sound', 'clarity', 'impeccable', 'would', 'venture', 'different', 'world', 'music', 'wear', 'headphone', 'buy', 'music', 'buff']",5,991,1
7665,7490,6499,Sennheiser CX 6.0BT,"Good headphone
","['love', 'brand', 'hook', 'great', 'sound', 'quality', 'matter', 'kind', 'music', 'like', 'try', 'rock', 'jazz', 'old', 'hindi', 'movie', 'song', 'ghazal', 'even', 'watch', 'movie', 'great', 'experience', 'always', 'recommend']",5,991,1
7666,7490,6499,Sennheiser CX 6.0BT,"... months now and I must say it is really good or perhaps Gr8
","['use', 'month', 'must', 'say', 'really', 'good', 'perhaps', 'noise', 'cancellation', '', '', '', '', '', 'say', 'product', 'worth', 'buck', 'except', 'heavy', 'bass', 'lover', 'like', 'crazy', 'bass', 'normal', 'bass', 'like', 'linkin', 'park', 'dj', 'snake', 'everythin', 'good']",5,991,1
7667,7490,6499,Sennheiser CX 6.0BT,"Great earphones for call.
","['search', 'good', 'earphone', 'make', 'call', 'esp', 'international', 'internet', 'call', 'always', 'get', 'tell', 'microphone', 'good', 'finally', 'come', 'across', 'work', 'great', 'far']",5,991,1
7668,7490,6499,Sennheiser CX 6.0BT,"both speakers stopped working
","['buy', 'device', 'sept', 'use', 'month', 'headphone', 'speaker', 'stop', 'work', 'able', 'hear', 'anything', 'clearlyrequest', 'help', 'reach', 'sennheiser', 'customer', 'care', 'replacement', 'repair', 'device', 'still', 'warranty', 'please', 'help']",1,991,0
7669,7490,6499,Sennheiser CX 6.0BT,"Very Good ear phones with Microphone.
","['purchase', 'cloud', 'tailauthorise', 'seller', 'sennheiser', 'amazonvery', 'fast', 'deliveryone', 'good', 'ear', 'phone', 'mic', 'microphone', 'require', 'definitely', 'consider', 'option', 'cx', 'produce', 'sound', 'quality', 'less', 'bass', 'sony', 'mdr', 'heavy', 'basspros', 'good', 'sound', 'quality', 'micro', 'phone', 'bass', 'good', 'thumps', 'hr', 'usage', 'year', 'warranty', 'brand', 'dare', 'give', 'leather', 'casecons', 'build', 'quality', 'low', 'tangle', 'free', 'cable', 'price', 'must', 'little', 'bit', 'less', 'high', 'twice', 'cx', 'well', 'build', 'quality']",5,991,1
7670,7490,6499,Sennheiser CX 6.0BT,"Up to 4000/- no one can beat it's sound quality .
","['sound', 'quality', 'amaze', 'listen', 'sound', 'boat', 'sony', 'scullcandy', 'jbl', 'price', 'sound', 'quality', 'equal', 'brand', 'clarity', 'amaze', 'even', 'buy', 'triple', 'driver', 'sound', 'quality', 'well', 'review', 'month']",5,991,1
7671,7490,6499,Sennheiser CX 6.0BT,"Works but not that great
","['kinda', 'regret', 'buy', 'sound', 'quality', 'normal', 'tangle', 'lot', 'switch', 'airpods', 'hardly', 'use']",3,991,1
7672,7490,6499,Sennheiser CX 6.0BT,"Brilliant earphones...
","['receive', 'earphone', 'within', 'day', 'thank', 'amaze', 'amazon', 'delivery', 'use', 'headphone', 'day', 'impressed', 'sound', 'sennheiser', 'never', 'disappoint', 'come', 'sound', 'another', 'model', 'mx', 'use', 'last', 'year', 'still', 'give', 'good', 'sound', 'ever', 'get', 'average', 'bass', 'sound', 'clarity', 'sound', 'overpower', 'bass', 'hear', 'mic', 'also', 'big', 'advantage', 'fit', 'ear', 'perfectly', 'chance', 'fall', 'multiple', 'option', 'depend', 'upon', 'ear', 'size', 'bad', 'thing', 'get', 'tangle', 'easily', 'become', 'hassle', 'untangle']",5,991,1
7673,7490,6499,Sennheiser CX 6.0BT,"Nothing better than this
","['receive', 'bad', 'boy', 'today', 'let', 'tell', 'you', 'far', 'r', 'good', 'pair', 'ever', 'use', 'jbl', 'sony', 'skull', 'candy', 'creative', 'sound', 'magic', 'audio', 'technicia', 'headphone', 'r', 'stop', 'go', 'oncrystal', 'clear', 'sound', 'n', 'you', 'love', 'good', 'bass', 'effect', 'man', 'r', 'ur', 'thingi', 'order', 'yesterday', 'n', 'receive', 'today', 'far', 'good', 'price', 'range', 'close', 'ur', 'eye', 'n', 'go', 'thumb']",5,991,1
7674,7490,6499,Sennheiser CX 6.0BT,"Good but quality needs to be improved
","['sennheiser', 'ear', 'phone', 'good', 'ear', 'phone', 'ever', 'thin', 'cable', 'get', 'damage', 'use', 'year', 'sennheiser', 'focus', 'quality']",4,991,1
7675,7490,6499,Sennheiser CX 6.0BT,"Excelent sound quality
","['sound', 'quality', 'great', 'outside', 'noise', 'virtual', 'world', 'wire', 'quality', 'poor', 'unfortunately', 'support', 'redmi', 'note', 'pro']",4,991,1
7676,7490,6499,Sennheiser CX 6.0BT,"Good earphones....🔊
","['sound', 'quality', 'goodnot', 'extra', 'ordinaryalmost', 'noise', 'canellationwire', 'length', 'goodlight', 'weightprice', 'highgood', 'thing', 'two', 'year', 'warranty']",4,991,1
7677,7490,6499,Sennheiser CX 6.0BT,"Best under 2k !!! .No doubt 🙏🙏
","['completely', 'love', 'guy', 'balance', 'base', 'sound', 'clarity', 'awesome', 'you', 'listen', 'vocal', 'well', 'suit', 'bass', 'head', 'sennheiser', 'never', 'disappoint', 'victory', 'hand', 'selector', 'victory', 'hand', 'selector', 'try', 'sound', 'magic', 'sony', 'mdr', 'ap', 'overall', 'sennheiser', 'good']",5,991,1
7678,7490,6499,Sennheiser CX 6.0BT,"Connector is bad
","['earphone', 'great', 'good', 'sound', 'quality', 'connector', 'come', 'functional', 'use', 'earphone', 'connector', 'sound', 'disrupt']",4,991,1
7679,7490,6499,Sennheiser CX 6.0BT,"Best earphones for this price .
","['good', 'earphone', 'budget', 'good', 'build', 'quality', 'powerful', 'basscome', 'leather', 'pouch', 'carry']",4,991,1
7680,7490,6499,Sennheiser CX 6.0BT,"Awesome Quality Product from Sennheiser
","['headset', 'awesome', 'worn', 'isolate', 'worldonly', 'limitation', 'wire', 'protection', 'use', 'month', 'rough', 'able', 'withstandthe', 'mm', 'jack', 'seem', 'wear', 'gold', 'plat', 'early', 'expect', 'adjust', 'plug', 'get', 'sound', 'ear', 'piece', 'one', 'work', 'time', 'unadjusted']",4,991,1
7681,7490,6499,Sennheiser CX 6.0BT,"Product is really good. Sound is great and best in this range ...
","['product', 'really', 'good', 'sound', 'great', 'good', 'range', 'build', 'quality', 'great', 'thin', 'wiresi', 'fear', 'may', 'easily', 'twist', 'breakable', 'good', 'bag', 'include', 'carry', 'problem']",4,991,1
7682,7490,6499,Sennheiser CX 6.0BT,"Best product at this price
","['good', 'product', 'price', 'initially', 'reluctant', 'many', 'people', 'post', 'poor', 'bass', 'one', 'drawback', 'thankfully', 'find', 'bass', 'perfect', 'music']",5,991,1
7683,7490,6499,Sennheiser CX 6.0BT,"Best Earphones Trust me!!
","['sennheiser', 'good', 'previously', 'use', 'good', 'little', 'low', 'bass', 'n', 'without', 'microfone', 'fulfil', 'criterion', 'good', 'earphone', 'dis', 'range', 'well', 'build', 'quality', 'decent', 'sound', 'quality', 'n', 'bass', 'n', 'awesome', 'clarity', 'love', 'heart', 'suit', 'selector']",5,991,1
7684,7490,6499,Sennheiser CX 6.0BT,"Good earphones but not great
","['recently', 'purchase', 'earphone', 'lot', 'research', 'use', 'week', 'say', 'sound', 'fine', 'great', 'talk', 'someone', 'via', 'mic', 'need', 'hold', 'mic', 'close', 'mouth', 'suitable', 'long', 'call']",3,991,1
7685,7490,6499,Sennheiser CX 6.0BT,"Recommended but costly
","['good', 'quality', 'side', 'stop', 'work', 'sometime', 'year', 'warranty', 'replacement', 'good']",4,991,1
7686,7490,6499,Sennheiser CX 6.0BT,"Sound quality is good enough and ears doesnt pain after prolonged use
","['sound', 'quality', 'good', 'enough', 'ear', 'pain', 'prolong', 'use', 'previously', 'use', 'skullcandy', 'smoking', 'bud', 'use', 'create', 'pain', 'two', 'hour', 'use', 'although', 'noise', 'cancellation', 'smoking', 'bud', 'well', 'one', 'come', 'awesome', 'small', 'carry', 'pouch']",5,991,1
7687,7490,6499,Sennheiser CX 6.0BT,"Too good ...Price worthy
","['beautiful', 'product', 'fulfill', 'soul', 'body', 'music', 'detach', 'completely', 'damn', 'distraction', 'disturbance', 'either', 'train', 'railway', 'station', 'anywhere']",5,991,1
7688,7490,6499,Sennheiser CX 6.0BT,"Earphones for everyday user.
","['simply', 'value', 'moneysound', 'quality', 'excellent', 'price', 'range', 'balance', 'sound', 'feel', 'like', 'low', 'vocal', 'bass', 'simply', 'awesome', 'must', 'buy', 'price', 'recommend', 'anyone', 'want', 'balnced', 'sound', 'nd', 'bass', 'high', 'sony', 'inear', 'earphone', 'earphone', 'daily', 'user', 'wire', 'quality', 'look', 'little', 'bit', 'fragile', 'nd', 'weak', 'bt', 'noise', 'cancel', 'awesome', 'blocks', 'almost', 'sound', 'outside']",5,991,1
7689,7490,6499,Sennheiser CX 6.0BT,"Value for money
","['bass', 'drive', 'earphone', 'sennheiser', 'may', 'everyone', 'look', 'lightweight', 'earphone', 'remote', 'mic', 'well', 'sound', 'decent', 'one', 'buy']",5,991,1
7690,7490,6499,Sennheiser CX 6.0BT,"The best earphones!
","['hand', 'brand', 'one', 'hell', 'earphone', 'ill', 'ever', 'start', 'package', 'material', 'quality', 'sound', 'quality', 'nothing', 'could', 'perfect', 'every', 'penny', 'worth', 'thankyou', 'much', 'sennheiser', 'produce', 'quality', 'product', 'set', 'benchmark']",5,991,1
7691,7490,6499,Sennheiser CX 6.0BT,"A good earphone at quite reasonable price.
","['really', 'good', 'jbl', 'give', 'almost', 'quality', 'considerably', 'low', 'price', 'one', 'slightly', 'well', 'though', 'you', 'look', 'value', 'money', 'go', 'jbl', 'available', 'order', 'else', 'fabulous', 'specially', 'ear', 'bud', 'super', 'comfortable', 'much', 'comfortable', 'jbl', 'one', 'wire', 'little', 'thin', 'sturdy', 'material', 'look', 'bit', 'sticky', 'well', 'keep', 'carefully', 'plan', 'use', 'long', 'time', 'one', 'old', 'nokia', 'headset', 'suffer', 'got', 'tangle', 'rubber', 'melt', 'ultimately', 'unusablebut', 'short', 'look', 'good', 'earphone', 'mic', 'mid', 'range', 'budget', 'solid', 'option']",4,991,1
7692,7490,6499,Sennheiser CX 6.0BT,"Microphone doesn't work
","['microphone', 'work', 'hear', 'caller', 'voice', 'peer', 'caller', 'hear', 'voice', 'music', 'listen']",3,991,1
7693,7490,6499,Sennheiser CX 6.0BT,"Amazing product
","['sennheiser', 'word', 'enough', 'quality', 'get', 'original', 'onei', 'use', 'last', 'year', 'you', 'never', 'disappoint', 'productonly', 'thing', 'deliver', 'late', 'already', 'mention', 'office', 'time', 'deliver', 'hour', 'late']",5,991,1
7694,7490,6499,Sennheiser CX 6.0BT,"Awesome product but costly
","['sound', 'awesomewire', 'management', 'little', 'bit', 'hectic', 'rubber', 'coatnot', 'volume', 'button', 'find', 'feature', 'product', 'rangeleather', 'bag', 'quality', 'really', 'good']",4,991,1
7695,7490,6499,Sennheiser CX 6.0BT,"Not durable at all.
","['get', 'replace', 'month', 'earphone', 'damage', 'even', 'without', 'physical', 'damage', 'earphone', 'sound', 'eear', 'piece', 'almost', 'go', 'please', 'help']",3,991,1
7696,7490,6499,Sennheiser CX 6.0BT,"Too good...
","['write', 'review', 'month', 'purchasesound', 'quality', 'awesome', 'ear', 'bud', 'hold', 'position', 'well', 'length', 'cable', 'convenient', 'pouch', 'box', 'look', 'trendy', 'extra', 'pair', 'ear', 'bud', 'provide', 'extra', 'fitting', 'option', 'one', 'less', 'star', 'cable', 'need', 'handle', 'utmost', 'care', 'avoid', 'tear']",4,991,1
7697,7490,6499,Sennheiser CX 6.0BT,"Best Earphones with 2yr Warranty - Go For It
","['sennheiser', 'really', 'awesome', 'although', 'first', 'look', 'may', 'see', 'wire', 'thin', 'sturdy', 'got', 'inr', 'really', 'want', 'test', 'earphone', 'listen', 'songthe', 'weeknd', 'hills', 'feel', 'real', 'bass']",4,991,1
7698,7490,6499,Sennheiser CX 6.0BT,"Satisfactory and recommended for good sound quality, noise cancellation, comfort.
","['sound', 'well', 'range', 'compare', 'brand', 'rubber', 'base', 'head', 'phone', 'jack', 'start', 'tear']",4,991,1
7699,7490,6499,Sennheiser CX 6.0BT,"Really good product for the price.
","['really', 'good', 'product', 'price', 'bass', 'great', 'though', 'use', 'office', 'vnet', 'phone', 'along', 'single']",4,991,1
7700,7490,6499,Sennheiser CX 6.0BT,"Great support from Amazon and cloudtail
","['excellent', 'earphone', 'receive', 'today', 'immediate', 'replacement', 'faulty', 'one', 'send', 'cloud', 'tail', 'two', 'day', 'ago', 'love', 'great', 'bass', 'nice', 'clear', 'sound', 'enjoy', 'new', 'one', 'thank', 'amaze', 'amazon', 'atlast', 'satisfy', 'budget', 'earphone', 'smile', 'face', 'selector', 'smile', 'face', 'selector']",5,991,1
7701,7490,6499,Sennheiser CX 6.0BT,"No Bass For Price
","['expect', 'price', 'bass', 'effect', 'sound', 'crispy', 'loud', 'itproduct', 'genuine', 'provide', 'bass', 'effect', 'recently', 'use', 'philips', 'rupee', 'headset', 'bass', 'thisbut', 'noise', 'cancellation', 'top', 'class', 'listen', 'even', 'hear', 'people', 'talk']",3,991,1
7702,7490,6499,Sennheiser CX 6.0BT,"Sound Clarity is really very good. Noise cancellation is good but not the 100% ...
","['really', 'worth', 'headset', 'use', 'one', 'plus', 'one', 'phone', 'worth', 'every', 'penny', 'pay', 'sound', 'clarity', 'really', 'good', 'noise', 'cancellation', 'good', 'noise', 'cancellation', 'skype', 'call', 'hear', 'every', 'noise', 'well', 'apart', 'person', 'voice', 'really', 'good', 'product', 'love', 'hear', 'music', 'head', 'phone', 'really', 'good', 'experience', 'year', 'warranty', 'bet', 'one', 'would', 'provide', 'costand', 'anything', 'ever', 'happen', 'ear', 'phone', 'replacement', 'entire', 'new', 'one', 'company', 'itselfa', 'year', 'warranty', 'period', 'till', 'see', 'company', 'would']",5,991,1
7703,7490,6499,Sennheiser CX 6.0BT,"Perfect
","['everything', 'mention', 'product', 'description', 'perfectly', 'true', 'want', 'one', 'thing', 'mention', 'wire', 'thin', 'capital', 'two', 'year', 'warranty', 'need', 'worry', 'think', 'may', 'break', 'wire', 'something', 'like']",4,991,1
7704,7490,6499,Sennheiser CX 6.0BT,"Less quality less durable
","['present', 'consumer', 'buy', 'high', 'cost', 'product', 'need', 'durability', 'flexible', 'quality', 'condition', 'say', 'earphone', 'wire', 'quality', 'bad', 'thin', 'sensitive', 'despite', 'good', 'quality', 'sound', 'use', 'freely']",4,991,1
7705,7490,6499,Sennheiser CX 6.0BT,"Good sound quality. Bad build quality
","['audio', 'pretty', 'good', 'bass', 'average', 'build', 'quality', 'really', 'bad', 'month', 'insulation', 'wear', 'hard', 'core', 'user', 'product', 'bad']",2,991,0
7706,7490,6499,Sennheiser CX 6.0BT,"Good one for bass
","['bass', 'lover', 'would', 'love', 'good', 'sound', 'quality', 'say', 'good', 'range', 'compare', 'bose', 'beat', 'far', 'well', 'jbl', 'sony', 'apple', 'earphone', 'compare', 'price', 'band']",4,991,1
7707,7490,6499,Sennheiser CX 6.0BT,"Clarity King
","['anyone', 'want', 'clarity', 'balance', 'sound', 'output', 'go', 'sennheiser', 'signature', 'sound', 'love', 'mic', 'quality', 'average', 'material', 'ok', 'type', 'wire', 'tangle', 'lot', 'you', 'want', 'bass', 'search', 'earphone']",4,991,1
7708,7490,6499,Sennheiser CX 6.0BT,"Thumping bass and awesome sound clarity
","['good', 'bass', 'awesome', 'noise', 'cancellation', 'wire', 'tanglefreesound', 'clarity', 'good', 'produce', 'high', 'quality', 'sound', 'even', 'high', 'volumesinitially', 'think', 'senheiser', 'produce', 'good', 'bass', 'earphone', 'ordinaryit', 'perfect', 'balance', 'bass', 'chore', 'bass', 'kill', 'soundsthe', 'mic', 'also', 'work', 'well', 'oneplus', 'one', 'go', 'itvalue', 'money', 'product']",5,991,1
7709,7490,6499,Sennheiser CX 6.0BT,"Best sound quaility and mic input
","['good', 'earphone', 'range', 'use', 'main', 'earphone', 'back', 'problem', 'face', 'use', 'earphone', 'right', 'earpiece', 'get', 'damage', 'work', '', 'year', 'experience', 'problem', 'sennheiser', 'till']",5,991,1
7710,7490,6499,Sennheiser CX 6.0BT,"Unique product
","['use', 'product', 'since', 'last', 'monthsand', 'good', 'product', 'ever', 'use', 'beforethough', 'rough', 'user', 'n', 'use', 'travel', 'least', 'thrice', 'week', 'product', 'give', 'good', 'reliability', 'awesome', 'noise', 'cancellation', 'love', 'product']",5,991,1
7711,7490,6499,Sennheiser CX 6.0BT,"No bass, so no from me!
","['bass', 'lover', 'return', 'buy', 'earphone', 'future', 'base', 'review', 'well', 'personally', 'use', 'one', 'buy', 'literally', 'mi', 'basic', 'earphone', 'well', 'consider', 'price', 'upto', 'mark']",3,991,1
7712,7490,6499,Sennheiser CX 6.0BT,"Rich sound, bass 4/5
","['bass', 'quality', 'much', 'good', 'else', 'good', 'product', 'use', 'month', 'somewhat', 'colour', 'stay', 'expect', 'else', 'good', 'daily', 'use', 'gym', 'run']",5,991,1
7713,7490,6499,Sennheiser CX 6.0BT,"Disappointed with these earphones at this price
","['spend', 'min', 'earphonesaft', 'immediate', 'delivery', 'amazoni', 'like', 'sound', 'quality', 'allit', 'like', 'disturb', 'music', 'able', 'spend', 'mini', 'call', 'immediate', 'replacement', 'productlet', 'wait', 'replacement', 'product']",2,991,0
7714,7490,6499,Sennheiser CX 6.0BT,"Automatically changing phone volume
","['earphone', 'start', 'automatically', 'control', 'phone', 'volume', 'increase', 'decrease', 'volume', 'return', 'window', 'close', 'even', 'return', 'expensive', 'earphone', 'good', 'sound', 'quality', 'make', 'obsolete', 'error', 'error', 'disappear', 'remove', 'earphone']",1,991,0
7715,7490,6499,Sennheiser CX 6.0BT,"Product was fake
","['product', 'issue', 'use', 'couple', 'month', 'hence', 'visit', 'sennheiser', 'service', 'center', 'inform', 'product', 'fake']",1,991,0
7716,7490,6499,Sennheiser CX 6.0BT,"Didn't fulfill the expectations
","['want', 'return', 'buy', 'earphone', 'fulfill', 'expectation', 'even', 'expansive', 'price', 'option', 'return', 'option', 'replacement', 'kindly', 'arrange', 'return', 'option', 'buy', 'earphone']",1,991,0
7717,7490,6499,Sennheiser CX 6.0BT,"faulty product
","['mike', 'functional', 'less', 'month', 'use', 'customer', 'care', 'number', 'provide', 'even', 'exist', 'year', 'warranty', 'say', 'need', 'immediate', 'action', 'repair', 'replace', 'someone', 'please', 'provide', 'correct', 'customer', 'care', 'number']",1,991,0
7718,7490,6499,Sennheiser CX 6.0BT,"Sound quality was good. Jack got damaged
","['sound', 'quality', 'good', 'jack', 'get', 'damage', 'would', 'well', 'give', 'box', 'kind', 'storage', 'instead', 'soft', 'pouch']",4,991,1
7719,7490,6499,Sennheiser CX 6.0BT,"Great product
","['great', 'sound', 'quality', 'option', 'connector', 'high', 'impedance', 'phone', 'love', 'pouch', 'include', 'package']",5,991,1
7720,7490,6499,Sennheiser CX 6.0BT,"Good Sound Quality
","['comfortable', 'ear', 'proper', 'noise', 'cancellation', 'good', 'bass', 'price', 'point', 'little', 'bit', 'doubt', 'wire', 'thin', 'sennheiser', 'brand', 'thing', 'must', 'consider', 'satisfied', 'boat', 'may', 'good', 'option', 'one']",5,991,1
7721,7490,6499,Sennheiser CX 6.0BT,"Built Quality Is not That great
","['sound', 'qualitynoise', 'cancellation', 'bass', 'quality', 'pretty', 'good', 'come', 'build', 'quality', 'think', 'last', 'monthsa', 'compare', 'pricethe', 'earphone', 'build', 'quality', 'well']",3,991,1
7722,7490,6499,Sennheiser CX 6.0BT,"Stopped working after some time. Need replacement
","['work', 'fine', 'suddenly', 'stop', 'work', 'one', 'side', 'ear', 'bud', 'stop', 'work', 'seem', 'like', 'issue', 'jack', 'wire', 'call', 'customer', 'care', 'one', 'bother', 'pick', 'call', 'need', 'replacement']",1,991,0
7723,7490,6499,Sennheiser CX 6.0BT,"Value for money.
","['good', 'sound', 'durable', 'sennheiser', 'dedicate', 'make', 'portable', 'sound', 'good', 'good', 'buy', 'price', 'range']",5,991,1
7724,7490,6499,Sennheiser CX 6.0BT,"Good Product for the price!
","['good', 'earphone', 'use', 'month', 'break', 'tear', 'see', 'joint', 'though', 'lose', 'one', 'bud', 'still', 'great']",5,991,1
7725,7490,6499,Sennheiser CX 6.0BT,"Best at this price range
","['best', 'price', 'range', 'buy', 'include', 'offer', 'medium', 'low', 'volume', 'sound', 'good', 'volume', 'high', 'music', 'little', 'odd', 'whole', 'go', 'range']",4,991,1
7726,7490,6499,Sennheiser CX 6.0BT,"Good in sound but not so good in build quality..
","['you', 'r', 'person', 'take', 'care', 'gadget', 'well', 'suit', 'good', 'sound', 'quality', 'pro', '', 'wire', 'thin', 'maybe', 'small', 'dia', 'ever', 'see', 'you', 'take', 'extra', 'care', 'handle', 'also', 'use', 'cheap', 'plasticappear', 'cheap', 'product']",4,991,1
7727,7490,6499,Sennheiser CX 6.0BT,"Build quality needs to be better
","['aspect', 'good', 'sound', 'quality', 'bass', 'nose', 'cancellation', 'problem', 'build', 'quality', 'year', 'usage', 'left', 'speaker', 'stop', 'work', 'shell', 'close', 'headphone', 'expect', 'last', 'atelast', 'year']",4,991,1
7728,7490,6499,Sennheiser CX 6.0BT,"Must by with in 1.5 k price
","['earphone', 'wow', 'around', 'bad', 'lose', 'month', 'able', 'survive', 'without', 'earphone', 'long', 'order', 'today', 'write', 'review', 'lose', 'one', 'order', 'grin', 'face', 'sweat']",5,991,1
7729,7490,6499,Sennheiser CX 6.0BT,"Best in the ~1.5K range.
","['extremely', 'satisfied', 'happythe', 'passive', 'noise', 'isolation', 'also', 'amazingone', 'ear', 'stop', 'work', 'year', 'sennheiser', 'warranty', 'replace', 'without', 'questionsjust', 'go', 'one', 'cause', 'possibly', 'get', 'one', 'good', 'price', 'range']",5,991,1
7730,7490,6499,Sennheiser CX 6.0BT,"Don't go for it
","['utter', 'flop', 'go', 'use', 'jbl', 'earphone', 'compare', 'jbl', 'good', 'sennheiser', 'well', 'go', 'jbl']",1,991,0
7731,7490,6499,Sennheiser CX 6.0BT,"Best wired headphone
","['actual', 'noise', 'cancellationbut', 'bud', 'would', 'fit', 'would', 'allow', 'outside', 'come', 'value', 'moneyi', 'expect', 'actual', 'cancellation', 'price', 'range']",5,991,1
7732,7490,6499,Sennheiser CX 6.0BT,"Genuine Product
","['original', 'product', 'register', 'sennheiser', 'website', 'year', 'warranty', 'service', 'deep', 'bass', 'require', 'wire', 'thin', 'take', 'special', 'care', 'tangle', 'pull', 'push', 'mistake']",4,991,1
